title,authors,year,venue,journal_ref,abstract,arxiv_url,arxiv_id,doi,field,source_api,extra
ICML 2023 Topological Deep Learning Challenge : Design and Results,Mathilde Papillon; Mustafa Hajij; Florian Frantzen; Josef Hoppe; Helen Jenne; Johan Mathe; Audun Myers; Theodore Papamarkou; Michael T. Schaub; Ghada Zamzmi; Tolga Birdal; Tamal Dey; Timothy Doster; T. Emerson; Gurusankar Gopalakrishnan; D. Govil; Vincent P. Grande; Aldo Guzm'an-S'aenz; H. Kvinge; Neal Livesay; Jan Meisner; Soham Mukherjee; Shreyas N. Samaga; K. Ramamurthy; Maneel Reddy Karri; Paul Rosen; S. Sanborn; Michael Scholkemper; R. Walters; Jens Agerberg; Georg Bokman; Sadrodin Barikbin; Claudio Battiloro; Gleb Bazhenov; Guillermo Bernardez; Aiden Brent; Sergio Escalera; Simone Fiorellino; Dmitrii Gavrilev; M. Hassanin; Paul Hausner; Odin Hoff Gardaa; Abdelwahed Khamis; M. Lecha; German Magai; Tatiana Malygina; Pavlo Melnyk; Rubén Ballester; K. Nadimpalli; Alexander Nikitin; A. Rabinowitz; Alessandro Salatiello; Simone Scardapane; Luca Scofano; Suraj Singh; Jens Sjolund; Paul Snopov; Indro Spinelli; Lev Telyatnikov; Lucia Testa; Maosheng Yang; Yixiao Yue; Olga Zaghen; Ali Zia; N. Miolane,2023,TAG-ML,,This paper presents the computational challenge on topological deep learning that was hosted within the ICML 2023 Workshop on Topology and Geometry in Machine Learning. The competition asked participants to provide open-source implementations of topological neural networks from the literature by contributing to the python packages TopoNetX (data processing) and TopoModelX (deep learning). The challenge attracted twenty-eight qualifying submissions in its two-month duration. This paper describes the design of the challenge and summarizes its main findings.,https://arxiv.org/abs/2309.15188,2309.15188,10.5281/zenodo.7958513,Computer Science,SemanticScholar,"{""paperId"": ""c42a99a21e1066d0018266ec4f3d57659ea05215"", ""pdf_url"": ""https://arxiv.org/pdf/2309.15188""}"
"xxAI - Beyond Explainable AI: International Workshop, Held in Conjunction with ICML 2020, July 18, 2020, Vienna, Austria, Revised and Extended Papers",Julius von Kügelgen; Julius von Kügelgen,2022,xxAI@ICML,,,,,10.1007/978-3-031-04083-2,Computer Science,SemanticScholar,"{""paperId"": ""6c7fd52a04b1bf048f74a5bf505c1324e5b5847e"", ""pdf_url"": ""https://doi.org/10.1007/978-3-031-04083-2""}"
"The ICML 2022 Expressive Vocalizations Workshop and Competition: Recognizing, Generating, and Personalizing Vocal Bursts",Alice Baird; Panagiotis Tzirakis; G. Gidel; Marco Jiralerspong; Eilif B. Muller; K. Mathewson; Björn Schuller; E. Cambria; D. Keltner; Alan S. Cowen,2022,arXiv.org,,"The ICML Expressive Vocalization (ExVo) Competition is focused on understanding and generating vocal bursts: laughs, gasps, cries, and other non-verbal vocalizations that are central to emotional expression and communication. ExVo 2022, includes three competition tracks using a large-scale dataset of 59,201 vocalizations from 1,702 speakers. The first, ExVo-MultiTask, requires participants to train a multi-task model to recognize expressed emotions and demographic traits from vocal bursts. The second, ExVo-Generate, requires participants to train a generative model that produces vocal bursts conveying ten different emotions. The third, ExVo-FewShot, requires participants to leverage few-shot learning incorporating speaker identity to train a model for the recognition of 10 emotions conveyed by vocal bursts. This paper describes the three tracks and provides performance measures for baseline models using state-of-the-art machine learning strategies. The baseline for each track is as follows, for ExVo-MultiTask, a combined score, computing the harmonic mean of Concordance Correlation Coefficient (CCC), Unweighted Average Recall (UAR), and inverted Mean Absolute Error (MAE) ($S_{MTL}$) is at best, 0.335 $S_{MTL}$; for ExVo-Generate, we report Fr\'echet inception distance (FID) scores ranging from 4.81 to 8.27 (depending on the emotion) between the training set and generated samples. We then combine the inverted FID with perceptual ratings of the generated samples ($S_{Gen}$) and obtain 0.174 $S_{Gen}$; and for ExVo-FewShot, a mean CCC of 0.444 is obtained.",https://arxiv.org/abs/2205.01780,2205.01780,10.48550/arXiv.2205.01780,Computer Science,SemanticScholar,"{""paperId"": ""dbbd8080e2d9c05f6bd9fb52ef8938948d8e38a0"", ""pdf_url"": ""http://arxiv.org/pdf/2205.01780""}"
"International Conference on Machine Learning, ICML 2022, 17-23 July 2022, Baltimore, Maryland, USA",,2022,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""e4852054e2cb6d1694063426d06ec513b6971f07"", ""pdf_url"": """"}"
ASCO/EHA/ICML 2023: Neuigkeiten zu Lymphomen und CLL,J. Gulden,2023,"ASCO und EHA 2023, Urothelkarzinom, Nierenzellkarzinom",,"Der Juni ist traditionell die Hochzeit der internationalen onkologischen Kongresse: Insbesondere die Hämatolog:innen sind hier sehr beschäftigt, weil bei der ASCO-Jahrestagung in Chicago, IL/USA, seit Jahren auch viel Interessantes zu Blutkrankheiten geboten wird und gleich anschließend der europäische Hämatologenkongress lockt – in diesem Jahr in Frankfurt am Main. Alle zwei Jahre kommt dann noch die Lymphom-Konferenz in Lugano, Schweiz, hinzu, weshalb dieser Bericht sich darauf konzentriert, was es Neues zu Hodgkin- und Non-Hodgkin-Lymphomen (NHL) sowie zur chronischen lymphatischen Leukämie gab.",,,10.47184/tk.2023.04-05.07,Computer Science,SemanticScholar,"{""paperId"": ""976cc0e24c5066b4441b9bcf9c7347955af06fb8"", ""pdf_url"": """"}"
"Wichtige Studien vom ASCO, EHA und ICML Lugano 2023",B. Wörmann,2023,best practice onkologie,,,,,10.1007/s11654-023-00525-5,Computer Science,SemanticScholar,"{""paperId"": ""cb916a1958b3aa0cf1e839f202fce1e02f0349ea"", ""pdf_url"": """"}"
Emerging treatment strategies in chronic B-cell malignancies—News from ICML 2023,J. Bohn,2023,memo - Magazine of European Medical Oncology,,"Implementation of targeted drugs in the treatment landscape of indolent B‑cell malignancies has facilitated long-term remissions and reduced treatment-related toxicities for a substantial proportion of patients across several disease entities. Yet, adverse prognostic genetic aberrations such as TP53 dysfunctions and short-lived remissions after front-line therapy cannot be fully compensated with currently licensed novel agents thereby predisposing affected patients to inferior clinical outcomes in the long run. Moreover, acquired resistance and increasing drug intolerability typically evolving with continuous treatment remain challenges to overcome in daily clinical practice. With these unmet medical needs in mind, several clinical trials are currently investigating the efficacy and feasibility of time-limited novel drug combinations across several indolent B‑cell malignancies. This short review aims to give an update on novel clinical trial data presented at the International Conference of Malignant Lymphoma 2023.",,,10.1007/s12254-023-00937-7,Computer Science,SemanticScholar,"{""paperId"": ""4a350d5162ecf325fed04a73dfcd14fd2eb0a864"", ""pdf_url"": ""https://link.springer.com/content/pdf/10.1007/s12254-023-00937-7.pdf""}"
ICML 55.1 – Requirements for the Optimized Lubrication of Mechanical Physical Assets,The International Council for Mach,2023,,,,,,10.1201/9781032661698,Computer Science,SemanticScholar,"{""paperId"": ""39a4cc58627129d7b989574414904fc821029335"", ""pdf_url"": """"}"
17‐ICML ABSTRACT BOOK,P. Zinzani,2023,,,,,,10.1002/hon.3167,Computer Science,SemanticScholar,"{""paperId"": ""2290fb3b91f2089da7f1743c6cc932262e5c3076"", ""pdf_url"": ""https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hon.3167""}"
"Proceedings of the 38th International Conference on Machine Learning, ICML 2021, 18-24 July 2021, Virtual Event",,2021,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""c7008e1b86c578712ac7e10d345b93419dd03ab1"", ""pdf_url"": """"}"
"Proceedings of ICML 2021 Workshop on Theoretic Foundation, Criticism, and Application Trend of Explainable AI",Quanshi Zhang; Tian Han; Lixin Fan; Zhanxing Zhu; Hang Su; Y. Wu; Jie Ren; Hao Zhang,2021,arXiv.org,,"This is the Proceedings of ICML 2021 Workshop on Theoretic Foundation, Criticism, and Application Trend of Explainable AI. Deep neural networks (DNNs) have undoubtedly brought great success to a wide range of applications in computer vision, computational linguistics, and AI. However, foundational principles underlying the DNNs' success and their resilience to adversarial attacks are still largely missing. Interpreting and theorizing the internal mechanisms of DNNs becomes a compelling yet controversial topic. This workshop pays a special interest in theoretic foundations, limitations, and new application trends in the scope of XAI. These issues reflect new bottlenecks in the future development of XAI.",https://arxiv.org/abs/2107.08821,2107.08821,,Computer Science,SemanticScholar,"{""paperId"": ""d3181d8fe72c8ba3a057cff3de5587d20af3ef89"", ""pdf_url"": """"}"
"Proceedings of the 36th International Conference on Machine Learning, ICML 2019, 9-15 June 2019, Long Beach, California, USA",,2019,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""529a114da95fdef97b0923bbbe570d2a5b118962"", ""pdf_url"": """"}"
会議報告：The 38th International Conference on Machine Learning（ICML 2021）,洸 梶野,2021,,,,,,10.11517/JJSAI.36.6_805,Computer Science,SemanticScholar,"{""paperId"": ""69cc84348520760300a0d7c2340bb2a5cfef303f"", ""pdf_url"": """"}"
The development of liquid biopsy for research and clinical practice in lymphomas: Report of the 15‐ICML workshop on ctDNA,D. Rossi; D. Kurtz; M. Roschewski; F. Cavalli; E. Zucca; W. Wilson,2019,Hematological Oncology,,"This report summarizes a closed workshop cosponsored by the American Association for Cancer Research, the European School of Oncology, and the 15th‐International Conference on Malignant Lymphoma to discuss critical open questions on liquid biopsy in lymphoid malignancies, develops a roadmap for their analytical and clinical validation, and prioritizes research areas.",,,10.1002/hon.2704,Computer Science,SemanticScholar,"{""paperId"": ""44df4ac97b69d927b6745ad65e0cbf7ce95327d4"", ""pdf_url"": """"}"
CLL and Lymphoma Studies at EHA2021 and 16-ICML,,2021,healthbook TIMES Oncology Hematology,,,,,10.36000/hbt.oh.2021.09.051,Computer Science,SemanticScholar,"{""paperId"": ""2c005ef0697fdd37c2a587ff099e177166df2799"", ""pdf_url"": ""https://onco-hema.healthbooktimes.org/article/29137.pdf""}"
Deep Continuous Networks-Supplementary Material ICML 2021 Submission Paper ID : 3234 A Appendix A . 1 Gaussian multiscale local N-jet,,2021,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""fa898df4c0dd96cd620dca8259f2eea1615e48f2"", ""pdf_url"": """"}"
"Proceedings of the 34th International Conference on Machine Learning, ICML 2017, Sydney, NSW, Australia, 6-11 August 2017",,2017,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""af8c6d6f9d15b2629d25b0604b96a5a7182446d9"", ""pdf_url"": """"}"
"The international collaborations of Shane Godbolt: EAHIL, ICML and irish health science libraries.",B. Doran; D. Law,2020,Health Information and Libraries Journal,,"This article summarises Shane Godbolt's international Collaborations. It includes her associations with the European Association of Health Information & Libraries (EAHIL), International Congress on Medical Librarianship (ICML) and the Irish Health Sciences Libraries (HSLG).",,,10.1111/hir.12337,Computer Science,SemanticScholar,"{""paperId"": ""21bc9bae20ac62c7c88d56537b2d3846a108dbc3"", ""pdf_url"": """"}"
"Proceedings of the 35th International Conference on Machine Learning, ICML 2018, Stockholmsmässan, Stockholm, Sweden, July 10-15, 2018",,2018,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""2d066c503c00b2951f34450bcf0d5638ebe6b376"", ""pdf_url"": """"}"
Submission and Formatting Instructions for International Conference on Machine Learning (ICML 2020),Wandong Zhang; QM Jonathan Wu; Yimin Yang; W. Zhao; Hui Zhang,2020,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""9fa81dc88af3f24c5cb07d713f1465f95b13271c"", ""pdf_url"": """"}"
ICML: Machine Learning-based Transistor-level Integrated Circuit Layout Error Classification using Color Analysis and Segmentation,R. C. Salvador; M. Cabatuan; Ronnie S. Concepcion; Lorena Ilagan; Christian Roque,2020,"International Conference on Humanoid, Nanotechnology, Information Technology,Communication and Control, Environment and Management",,"Integrated circuit (IC) layout designs must conform to formalized and non-formalized constraints. These constraints are often embedded in physical design software in the form of design rule checking. IC layout designs are verified through the help of design rule checking (DRC), layout vs. schematic (LVS), and manual inspection courtesy of the design engineer. However, manually inspecting every layout design for errors is slow and impractical. This problem has led to the proposal of utilizing a combination of machine learning, deep learning, and computer vision methods to verify the integrity of IC layout designs. The goal of this study is to present a methodology to automatically detect and classify IC transistor layout errors. A color-based feature characterization technique was used to extract the features from IC layout images. In addition, machine learning models for multioutput-multiclass classification were explored to classify errors on IC layouts. Classification metrics such as macro average, precision, recall, and F1-score were used to evaluate the performance of the proposed system. As a result, random forest obtained 99.75% on classifying error types while multilayer perceptron obtained 92.26% on classifying error sub-categories of transistor-level integrated circuit layouts.",,,10.1109/HNICEM51456.2020.9400022,Computer Science,SemanticScholar,"{""paperId"": ""6c7fb769fc2b87400242a9b77bce2f9481345b07"", ""pdf_url"": """"}"
"Mobile Technologies and Applications for the Internet of Things - Proceedings of the 12th IMCL Conference, ICML 2018, Hamilton, Canada, October 11-12, 2018",Auer,2019,International Conference on Machine Learning,,,,,10.1007/978-3-030-11434-3,Computer Science,SemanticScholar,"{""paperId"": ""9fa5603d1bd5d30bd4639e7929bcef4de7f699e7"", ""pdf_url"": """"}"
Proceedings of the 2018 ICML Workshop on Human Interpretability in Machine Learning (WHI 2018),Been Kim; Kush R. Varshney; Adrian Weller,2018,arXiv.org,,"This is the Proceedings of the 2018 ICML Workshop on Human Interpretability in Machine Learning (WHI 2018), which was held in Stockholm, Sweden, July 14, 2018. Invited speakers were Barbara Engelhardt, Cynthia Rudin, Fernanda Vi\'egas, and Martin Wattenberg.",https://arxiv.org/abs/1807.01308,1807.01308,,Computer Science,SemanticScholar,"{""paperId"": ""07d2f33d3fd8c3ddba37610e5b10c231ef93a1f6"", ""pdf_url"": """"}"
Report of the 14th International Conference on Malignant Lymphoma (ICML) Closed Workshop on Future Design of Clinical Trials in Lymphomas,A. Stathis; A. Iasonos; J. Seymour; C. Thieblemont; V. Ribrag; E. Zucca; A. Younes,2018,Clinical Cancer Research,,,,,10.1158/1078-0432.CCR-17-3021,Computer Science,SemanticScholar,"{""paperId"": ""207d732c07fa626a111d706d0aba83e67e70fcbe"", ""pdf_url"": ""http://clincancerres.aacrjournals.org/content/clincanres/24/13/2993.full.pdf""}"
Proceedings of the 2017 ICML Workshop on Human Interpretability in Machine Learning (WHI 2017),Been Kim; D. Malioutov; Kush R. Varshney; Adrian Weller,2017,arXiv.org,,"This is the Proceedings of the 2017 ICML Workshop on Human Interpretability in Machine Learning (WHI 2017), which was held in Sydney, Australia, August 10, 2017. Invited speakers were Tony Jebara, Pang Wei Koh, and David Sontag.",https://arxiv.org/abs/1708.02666,1708.02666,,Computer Science,SemanticScholar,"{""paperId"": ""3fdd861ddccbe99d8ab82bc85d5208dc875426fa"", ""pdf_url"": """"}"
Follicular lymphoma: State‐of‐the‐art ICML workshop in Lugano 2015,R. Gascoyne; B. Nadel; L. Pasqualucci; J. Fitzgibbon; J. Payton; A. Melnick; O. Weigert; K. Tarte; J. Gribben; J. Friedberg; J. Seymour; F. Cavalli; E. Zucca,2017,Hematological Oncology,,,,,10.1002/hon.2411,Computer Science,SemanticScholar,"{""paperId"": ""79b521f37d807718659f92b4bad5b886206b5408"", ""pdf_url"": ""http://minerva-access.unimelb.edu.au/bitstreams/991ec0ee-1005-5bb4-a37e-dac1b6704f2a/download""}"
Proceedings of the 2016 ICML Workshop on Human Interpretability in Machine Learning (WHI 2016),Been Kim; D. Malioutov; Kush R. Varshney,2016,arXiv.org,,"This is the Proceedings of the 2016 ICML Workshop on Human Interpretability in Machine Learning (WHI 2016), which was held in New York, NY, June 23, 2016. 
Invited speakers were Susan Athey, Rich Caruana, Jacob Feldman, Percy Liang, and Hanna Wallach.",https://arxiv.org/abs/1607.02531,1607.02531,,Computer Science,SemanticScholar,"{""paperId"": ""5d3555fe9064ebda4354a73f88aa6bb9e6bfb7b7"", ""pdf_url"": """"}"
15‐ICML ‐ 15th INTERNATIONAL CONFERENCE ON MALIGNANT LYMPHOMA,,2019,Hematological Oncology,,,,,10.1002/hon.2627,Computer Science,SemanticScholar,"{""paperId"": ""8306f71884f160c9d7476b5cb3a5371659763b9c"", ""pdf_url"": """"}"
Supplementary Material To ICML 2019 Submission Learning and Data Selection in Big Datasets,,2019,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""97c051bde058519796aef623f8ec34c733900e83"", ""pdf_url"": """"}"
"Огляд 15-го Міжнародного конгресу, присвяченого діагностиці та лікуванню лімфом (ICML), Лугано, Швейцарія, 18–22 червня 2019 р.",А В Мартинчик; Київ Національний інститут раку; І.А. Крячок,2019,Clinics in oncology,,,,,10.32471/clinicaloncology.2663-466x.40.22889,Computer Science,SemanticScholar,"{""paperId"": ""8549a7308883f4c73132552c5485f53cda1c16b8"", ""pdf_url"": ""https://www.clinicaloncology.com.ua/article/22889/oglyad-15-go-mizhnarodnogo-kongresu-prisvyachenogo-diagnostici-ta-likuvannyu-limfom-icml-lugano-shvejcariya-18-22-chervnya-2019-r?pdf""}"
Neural time series models with GluonTS Time Series Workshop ICML 2019,A. Alexandrov; Konstantinos Benidis; Michael Bohlke-Schneider; Valentin Flunkert; Jan Gasthaus; Tim Januschowski; D. Maddix; Syama Sundar Rangapuram; David Salinas; J. Schulz; Lorenzo Stella; Ali Caner Türkmen; Bernie Wang,2019,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""fadaec97ddb72edf7c5833120bd4e04a849ed75b"", ""pdf_url"": """"}"
"Proceedings of the 33nd International Conference on Machine Learning, ICML 2016, New York City, NY, USA, June 19-24, 2016",,2016,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""ee70905572818bbda86a7160054f998749becffb"", ""pdf_url"": """"}"
Supplements to “ The Weighted Kendall and High-order Kernels for Permutations ” ( ICML 2018 ),Yunlong Jiao; Jean-Philippe Vert,2018,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""71e79d8c356a7d43eae0f7ea281a222f20336b0a"", ""pdf_url"": """"}"
"EL ICML, ESENCIAL EN INVESTIGACIÓN MARÍTIMA. INFORME DE ELVA ESCOBAR",L. Romero,2018,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""c7b4935b1984a48b3019e8abc2349f85ccc21d64"", ""pdf_url"": """"}"
"Supplement to “ An Infinite Hidden Markov Model with Similarity-Biased Transitions ” , ICML 2017",C. Dawson; Chaofan Huang; Clayton T. Morrison,2017,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""8f0eddd8907a2fa4ea24fdbe941cc342701fbd21"", ""pdf_url"": """"}"
Partners for leadership exchange? : Report of an explorative sessionat ICML + EAHIL 2017 in Dublin,Lotta Haglund; A. Sutton,2017,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""390f5f5c13e14d8a5035e92b27e1ec3975d6807a"", ""pdf_url"": """"}"
"33rd International Conference on Machine Learning, ICML 2016",Jelena Luketina; Mathias Berglund; Klaus Greff; T. Raiko,2016,International Conference on Machine Learning,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""41ee1ac685489b90d6b422625d26c7ae92167620"", ""pdf_url"": """"}"
"Proceedings of the First Joint Workshop on AI in Health organized as part of the Federated AI Meeting (FAIM 2018), co-located with AAMAS 2018, ICML 2018, IJCAI 2018 and ICCBR 2018, Stockholm, Sweden, July 13-14, 2018",,2018,AIH@IJCAI,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""e5119ffc2bb5c21c7d3a0dca5de184ca9955ca11"", ""pdf_url"": """"}"
"Proceedings of the 20th International Trust Workshop co-located with AAMAS/IJCAI/ECAI/ICML 2018, Stockholm, Sweden, July 14, 2018",,2018,TRUST@AAMAS,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""315f4e6f5c47bd0c73aea51c4b2dd39f25d4cde2"", ""pdf_url"": """"}"
"Proceedings of the Tenth International Workshop on Agents in Traffic and Transportation (ATT 2018) co-located with with the Federated Artificial Intelligence Meeting, including ECAI/IJCAI, AAMAS and ICML 2018 conferences (FAIM 2018), Stockholm, Sweden, July 14, 2018",,2018,ATT@IJCAI,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""b52d695217300adaa8f2f0fec5f0a1c822b86516"", ""pdf_url"": """"}"
APPENDIX A : OMITTED PROOFS IN PAPER FOR ICML 2018,MI Zhang XUDONG PAN; Daizong Ding,2018,,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""159dbc803dcf10c08e602f2426dc3c6c357afec5"", ""pdf_url"": """"}"
Proceedings of the 2016 ICML Workshop on #Data4Good: Machine Learning in Social Good Applications,Kush R. Varshney,2016,arXiv.org,,"This is the Proceedings of the ICML Workshop on #Data4Good: Machine Learning in Social Good Applications, which was held on June 24, 2016 in New York.",https://arxiv.org/abs/1607.02450,1607.02450,,Computer Science,SemanticScholar,"{""paperId"": ""07fc0912c9fcaa70080adcf8b2e768ff532ff806"", ""pdf_url"": """"}"
14‐ICML ‐ 14th International Conference on Malignant Lymphoma,,2017,,,,,,10.1002/hon.2435,Computer Science,SemanticScholar,"{""paperId"": ""fc9f16a6a59557772e432bc659ea6dc0170ea3c2"", ""pdf_url"": ""https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hon.2435""}"
"The Twelfth International Conference on Learning Representations, ICLR 2024, Vienna, Austria, May 7-11, 2024",,2024,International Conference on Learning Representations,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""9d7c0a27e6750a8f8f265867d9301faf30032c24"", ""pdf_url"": """"}"
Can LLM feedback enhance review quality? A randomized study of 20K reviews at ICLR 2025,Nitya Thakkar; Mert Yuksekgonul; J. Silberg; Animesh Garg; Nanyun Peng; Fei Sha; Rose Yu; Carl Vondrick; James Zou,2025,arXiv.org,,"Peer review at AI conferences is stressed by rapidly rising submission volumes, leading to deteriorating review quality and increased author dissatisfaction. To address these issues, we developed Review Feedback Agent, a system leveraging multiple large language models (LLMs) to improve review clarity and actionability by providing automated feedback on vague comments, content misunderstandings, and unprofessional remarks to reviewers. Implemented at ICLR 2025 as a large randomized control study, our system provided optional feedback to more than 20,000 randomly selected reviews. To ensure high-quality feedback for reviewers at this scale, we also developed a suite of automated reliability tests powered by LLMs that acted as guardrails to ensure feedback quality, with feedback only being sent to reviewers if it passed all the tests. The results show that 27% of reviewers who received feedback updated their reviews, and over 12,000 feedback suggestions from the agent were incorporated by those reviewers. This suggests that many reviewers found the AI-generated feedback sufficiently helpful to merit updating their reviews. Incorporating AI feedback led to significantly longer reviews (an average increase of 80 words among those who updated after receiving feedback) and more informative reviews, as evaluated by blinded researchers. Moreover, reviewers who were selected to receive AI feedback were also more engaged during paper rebuttals, as seen in longer author-reviewer discussions. This work demonstrates that carefully designed LLM-generated review feedback can enhance peer review quality by making reviews more specific and actionable while increasing engagement between reviewers and authors. The Review Feedback Agent is publicly available at https://github.com/zou-group/review_feedback_agent.",https://arxiv.org/abs/2504.09737,2504.09737,10.48550/arXiv.2504.09737,Computer Science,SemanticScholar,"{""paperId"": ""ec64fd9b864a5b525e70f4bf03088522facc0c47"", ""pdf_url"": """"}"
"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,2025,International Conference on Learning Representations,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""89979e2ea7ef98369b49b035314bf9abad648c2a"", ""pdf_url"": """"}"
ICLR: In-Context Learning of Representations,Core Francisco Park; Andrew Lee; E. Lubana; Yongyi Yang; Maya Okawa; Kento Nishi; Martin Wattenberg; Hidenori Tanaka,2024,International Conference on Learning Representations,,"Recent work has demonstrated that semantics specified by pretraining data influence how representations of different concepts are organized in a large language model (LLM). However, given the open-ended nature of LLMs, e.g., their ability to in-context learn, we can ask whether models alter these pretraining semantics to adopt alternative, context-specified ones. Specifically, if we provide in-context exemplars wherein a concept plays a different role than what the pretraining data suggests, do models reorganize their representations in accordance with these novel semantics? To answer this question, we take inspiration from the theory of conceptual role semantics and define a toy""graph tracing""task wherein the nodes of the graph are referenced via concepts seen during training (e.g., apple, bird, etc.) and the connectivity of the graph is defined via some predefined structure (e.g., a square grid). Given exemplars that indicate traces of random walks on the graph, we analyze intermediate representations of the model and find that as the amount of context is scaled, there is a sudden re-organization from pretrained semantic representations to in-context representations aligned with the graph structure. Further, we find that when reference concepts have correlations in their semantics (e.g., Monday, Tuesday, etc.), the context-specified graph structure is still present in the representations, but is unable to dominate the pretrained structure. To explain these results, we analogize our task to energy minimization for a predefined graph topology, providing evidence towards an implicit optimization process to infer context-specified semantics. Overall, our findings indicate scaling context-size can flexibly re-organize model representations, possibly unlocking novel capabilities.",https://arxiv.org/abs/2501.00070,2501.00070,10.48550/arXiv.2501.00070,Computer Science,SemanticScholar,"{""paperId"": ""2e459745774062f1c930b645b0adc22d43e9bca9"", ""pdf_url"": """"}"
"The Eleventh International Conference on Learning Representations, ICLR 2023, Kigali, Rwanda, May 1-5, 2023",,2023,International Conference on Learning Representations,,,,,,Computer Science,SemanticScholar,"{""paperId"": ""269bf3ae6fb3a10ea8f2583677695edfba7e1891"", ""pdf_url"": """"}"
ICLR Points: How Many ICLR Publications Is One Paper in Each Area?,Zhongtang Luo,2025,arXiv.org,,"Scientific publications significantly impact academic-related decisions in computer science, where top-tier conferences are particularly influential. However, efforts required to produce a publication differ drastically across various subfields. While existing citation-based studies compare venues within areas, cross-area comparisons remain challenging due to differing publication volumes and citation practices. To address this gap, we introduce the concept of ICLR points, defined as the average effort required to produce one publication at top-tier machine learning conferences such as ICLR, ICML, and NeurIPS. Leveraging comprehensive publication data from DBLP (2019--2023) and faculty information from CSRankings, we quantitatively measure and compare the average publication effort across 27 computer science sub-areas. Our analysis reveals significant differences in average publication effort, validating anecdotal perceptions: systems conferences generally require more effort per publication than AI conferences. We further demonstrate the utility of the ICLR points metric by evaluating publication records of universities, current faculties and recent faculty candidates. Our findings highlight how using this metric enables more meaningful cross-area comparisons in academic evaluation processes. Lastly, we discuss the metric's limitations and caution against its misuse, emphasizing the necessity of holistic assessment criteria beyond publication metrics alone.",https://arxiv.org/abs/2503.16623,2503.16623,10.48550/arXiv.2503.16623,Computer Science,SemanticScholar,"{""paperId"": ""6c4a561ee060700498c78b4b921a06becec68324"", ""pdf_url"": """"}"
"Accept More, Reject Less: Reducing up to 19% Unnecessary Desk-Rejections over 11 Years of ICLR Data",Xiaoyu Li; Zhao Song; Jiahao Zhang,2025,arXiv.org,,"The explosive growth of AI research has driven paper submissions at flagship AI conferences to unprecedented levels, necessitating many venues in 2025 (e.g., CVPR, ICCV, KDD, AAAI, IJCAI, WSDM) to enforce strict per-author submission limits and to desk-reject any excess papers by simple ID order. While this policy helps reduce reviewer workload, it may unintentionally discard valuable papers and penalize authors'efforts. In this paper, we ask an essential research question on whether it is possible to follow submission limits while minimizing needless rejections. We first formalize the current desk-rejection policies as an optimization problem, and then develop a practical algorithm based on linear programming relaxation and a rounding scheme. Under extensive evaluation on 11 years of real-world ICLR (International Conference on Learning Representations) data, our method preserves up to $19.23\%$ more papers without violating any author limits. Moreover, our algorithm is highly efficient in practice, with all results on ICLR data computed within at most 53.64 seconds. Our work provides a simple and practical desk-rejection strategy that significantly reduces unnecessary rejections, demonstrating strong potential to improve current CS conference submission policies.",https://arxiv.org/abs/2506.20141,2506.20141,10.48550/arXiv.2506.20141,Computer Science,SemanticScholar,"{""paperId"": ""9b741b0056d8d340e3b850739db043349a2599d3"", ""pdf_url"": """"}"
