title,authors,year,venue,journal_ref,abstract,arxiv_url,arxiv_id,doi,field,source_api,extra
Preconditioning of the interplanetary medium due to isolated ICMEs,Primož Kajdič; Manuela Temmer; Xochitl Blanco-Cano,2025,"Journal of Geophysical Research: Space Physics (2025), 130, e2025JA033887","Journal of Geophysical Research: Space Physics (2025), 130, e2025JA033887","We perform a systematic study of the preconditioning of the interplanetary (IP) medium due to isolated interplanetary coronal mass ejections (ICMEs). Preconditioning is highly relevant when ICMEs, ejected in close succession and direction, modify the IP medium to allow subsequent ICMEs to propagate more freely, decelerate less, and retain higher kinetic energy at larger distances. We base our study on a sample of carefully selected events. The IP medium is analyzed during time intervals of 48 hours before and after the ICMEs in order to statistically quantify their impact on the properties of the solar wind (SW) and interplanetary magnetic field (IMF). We find that the SW behind ICMEs on average exhibits reduced density (-41%) and dynamic pressure (-29%), and increased total velocity (+15%), while the trailing IMF is more intense (+14%) and more radially aligned (13 degrees). The results suggest that even relatively low speed ICMEs can significantly precondition the IP medium. The results are relevant for better understanding of CME propagation and SW interaction, and hold implications for heliospheric models and applied research of space weather.",https://arxiv.org/abs/2506.16543v1,2506.16543v1,10.1029/2025JA033887,Geology,arXiv,{}
Barchans interacting with dune-size obstacles: details of the fluid flow and motion of grains,Nicolao Cerqueira Lima; Willian Righi Assis; Danilo da Silva Borges; Erick de Moraes Franklin,2025,"Journal of Geophysical Research: Earth Surface, 130, e2025JF008504, 2025","Journal of Geophysical Research: Earth Surface, 130, e2025JF008504, 2025","We investigate details of the interaction of subaqueous barchans with dune-size obstacles by carrying out numerical simulations where the fluid is solved at the grain scale and the motions of individual grains are computed at all time steps. With the outputs, we analyze the disturbances of the fluid flow, the trajectories of grains, and the resultant force on each grain, the latter being unfeasible from experiments and field measurements. We show that in some cases particles pass over the obstacle, while in others they completely circumvent it (without touching it), or are even blocked. For the circumvention and blocking cases, which we call bypass and trapped, respectively, we show the existence of a strong vortex between the lee face of the dune and the obstacle. This vortex results from the interactions of recirculation regions and horseshoe vortices, and has enough strength to deviate the main flow and carry grains around the obstacle in those cases. Our results shed light on the reasons for passing over, circumventing, and blocking, and contribute to our understanding of dunes in the presence of large obstacles such as hills, crater rims, and human constructions.",https://arxiv.org/abs/2506.12630v1,2506.12630v1,10.1029/2025JF008504,Geology,arXiv,{}
Pluto Geologic Map: Use of Crater Data to Understand Age Relationships,Kelsi N. Singer; Oliver L. White; Sarah Greenstreet; Jeffrey M. Moore; David A. Williams; Rosaly M. C. Lopes,2025,"Journal of Geophysical Research: Planets, 130, e2024JE008533","Journal of Geophysical Research: Planets, 130, e2024JE008533","Pluto's surface displays a wide variety of geologic units from smooth plains to extremely rugged mountainous expanses. These terrains range in age from young, actively resurfaced regions (no observable craters even in the highest-resolution New Horizons images) to old, heavily cratered, eroded regions. Here we expand upon the crater data analysis and the independent crater data set used in the production of a 1:7M scale geologic map of Pluto that is to be published by the United States Geologic Survey (USGS). We present both relative ages based on crater spatial density (number of craters in a given size bin per km^2) and also quantitative ages (e.g., 2 Ga) using the estimated impactor flux onto Pluto. The techniques presented here were developed specifically for the information available from a USGS geologic map, where smaller craters are mapped as points only (no specific diameter information per crater). We developed a new type of visualization, called a distributed R-plot, to understand the relative ages of the geologic units. The uncertainties in the current knowledge of the Kuiper belt populations and impactor flux at Pluto propagate to large uncertainties in the estimated quantitative ages (~a factor of two). However, both relative and quantitative ages from crater analysis were still valuable tools in developing the sequence of geologic events. Pluto has large areas of crater-free young terrains (13 units making up ~27% of mapped higher-resolution surface area), with widely varying morphologies, indicating a variety of resurfacing mechanisms, both exogenic and endogenic, likely active into Pluto's recent past or present.",https://arxiv.org/abs/2506.00254v1,2506.00254v1,10.1029/2024JE008533,Geology,arXiv,{}
"Plasma refilling of the lunar wake: plasma-vacuum interactions, electrostatic shocks, and electromagnetic instabilities",Xin An; Vassilis Angelopoulos; Terry Z. Liu; Anton Artemyev; Andrew R. Poppe; Donglai Ma,2025,"Journal of Geophysical Research: Space Physics, 130, e2025JA034205","Journal of Geophysical Research: Space Physics, 130, e2025JA034205","A plasma void forms downstream of the Moon when the solar wind impacts the lunar surface. This void gradually refills as the solar wind passes by, forming the lunar wake. We investigate this refilling process using a fully kinetic particle-in-cell (PIC) simulation. The early stage of refilling follows plasma-vacuum interaction theory, characterized by exponential decay of plasma density into the wake, along with ion acceleration and cooling in the expansion direction. Our PIC simulation confirms these theoretical predictions. In the next stage of the refilling process, the counter-streaming supersonic ion beams collide, generating Debye-scale electrostatic shocks at the wake's center. These shocks decelerate and thermalize the ion beams while heating electrons into flat-top velocity distributions along magnetic field lines. Additionally, fast magnetosonic waves undergo convective growth via anomalous cyclotron resonance as they co-propagate with temperature-anisotropic ion beams toward the wake's center. Electromagnetic ion cyclotron waves may also be excited through normal cyclotron resonance, counter-propagating with these anisotropic ion beams. Our findings provide new insights into the kinetic aspects of lunar wake refilling and may enhance interpretation of spacecraft observations.",https://arxiv.org/abs/2505.12497v2,2505.12497v2,10.1029/2025JA034205,Geology,arXiv,{}
Evolving dunes under flow reversals: from an initial heap toward an inverted dune,Willian Righi Assis; Erick de Moraes Franklin; Nathalie Vriend,2025,"Journal of Geophysical Research: Earth Surface, 130, e2024JF007779 (2025)","Journal of Geophysical Research: Earth Surface, 130, e2024JF007779 (2025)","Sand dunes are ubiquitous in nature, and are found in abundance on Earth and other planetary environments. One of the most common types are crescent-shaped dunes known as barchans, whose mid-line could be assumed to behave as 2D dunes. In this work, we (i) compare the morphology of the mid-line of 3D barchans with 2D dunes; and (ii) track the evolution of 3D barchans and 2D dunes while reversing flow conditions. We performed experiments on 2D dunes in a 2D flume and Euler-Lagrange simulations of 3D bedforms. In all reversal experiments and simulations, the initial condition start with a conical heap deforming into a steady-state dune, which is then perturbed by reversing the flow, resulting in an inverted dune. We show that during the reversal the grains on the lee side immediately climb back onto the dune while its internal part and toe remain static, forming a new lee face of varying angle on the previous stoss slope. We show that (i) the characteristic time for the development of 2D dunes scales with that for 3D barchans, (ii) that the time for dune reversal is twice the time necessary to develop an initial triangular or conical heap to steady-state, and (iii) that a considerable part of grains remain static during the entire process. Our findings reveal the dynamics for dune reversal, and highlight that numerical computations of barchans based on 2D slices, which are more feasible in geophysical scales, predict realistic outcomes for the relevant time-scales.",https://arxiv.org/abs/2505.06707v1,2505.06707v1,10.1029/2024JF007779,Geology,arXiv,{}
Emergence of wind ripples controlled by mechanics of grain-bed impacts,C. W. Lester; A. B. Murray; Orencio Duran; B. Andreotti; P. Claudin,2025,"Nature Geoscience, 18, 344-350, 2025","Nature Geoscience, 18, 344-350, 2025","Periodic sediment patterns have been observed on Earth in riverbeds and sand and snow deserts, but also in other planetary environments. One of the most ubiquitous patterns, familiar wind or 'impact' ripples, adorns sand beaches and arid regions on Earth. The observation of aeolian impact ripples on Mars the same size as their terrestrial counterparts despite a thinner atmosphere raises questions about their formation. Here we show in a numerical simulation that the emergent wavelength of impact ripples is controlled by the mechanics of grain-bed impacts and not the characteristic trajectories of grains above the bed. We find that the distribution of grain trajectories in transport is essentially scale-free, invoking the proximity of a critical point and precluding a transport-related length scale that selects ripple wavelengths. By contrast, when a grain strikes the bed, the process leading to grain ejections introduces a collective granular length scale that determines the scale of the ripples. We propose a theoretical model that predicts a relatively constant ripple size for most planetary conditions. In addition, our model predicts that for high-density atmospheres, such as on Venus, or for sufficiently large sand grains on Earth, impact ripples propagate upwind. Although wind-tunnel and field experiments are needed to confirm the existence of such 'antiripples', we suggest that our quantitative model of wind-blown sediment transport may be used to deduce geological and environmental conditions on other planets from the sizes and propagation speeds of impact ripples.",https://arxiv.org/abs/2505.00154v1,2505.00154v1,10.1038/s41561-025-01672-w,Geology,arXiv,{}
RNN-DAS: A New Deep Learning Approach for Detection and Real-Time Monitoring of Volcano-Tectonic Events Using Distributed Acoustic Sensing,Javier Fernandez-Carabantes; Manuel Titos; Luca D'Auria; Jesus Garcia; Luz Garcia; Carmen Benitez,2025,"Journal of Geophysical Research: Solid Earth, 130, e2025JB031756","Journal of Geophysical Research: Solid Earth, 130, e2025JB031756","In this article, we present a novel Deep Learning model based on Recurrent Neural Networks (RNNs) with Long Short-Term Memory (LSTM) cells, designed as a real-time Volcano-seismic Signal Recognition (VSR) system for Distributed Acoustic Sensing (DAS) measurements. The model was trained on an extensive database of Volcano-Tectonic (VT) events derived from the co-eruptive seismicity of the 2021 La Palma eruption, recorded by a High-fidelity submarine Distributed Acoustic Sensing array (HDAS) near the eruption site. The features used for supervised model training, based on signal energy average in frequency bands, effectively enable the model to leverage spatial contextual information and the temporal evolution of volcano-seismic signals provided by the DAS technique. The proposed model not only detects the presence of VT events but also analyzes their temporal evolution, selecting and classifying their complete waveforms with an accuracy of approximately 97% for correctly detected and classified VT events. Furthermore, the model has demonstrated robust performance in generalizing to other time intervals and volcanoes, enabling continuous real-time monitoring of seismicity. Such results highlight the potential of using RNN-based approaches with LSTM cells for application to other active volcanoes, enabling fast, automatic analysis with low computational requirements and the need of minimal retraining, for the creation of labeled seismic catalogs directly from DAS measurements. This represents a significant advancement in the use of DAS technology as a viable tool to study active volcanoes and their seismic activity.",https://arxiv.org/abs/2503.11622v1,2503.11622v1,10.1029/2025JB031756,Geology,arXiv,{}
Forecasting Local Ionospheric Parameters Using Transformers,Daniel J. Alford-Lago; Christopher W. Curtis; Alexander T. Ihler; Katherine A. Zawdie; Douglas P. Drob,2025,"Journal of Geophysical Research: Machine Learning and Computation, 3, e2025JH000716 (2026)","Journal of Geophysical Research: Machine Learning and Computation, 3, e2025JH000716 (2026)","We present a novel method for forecasting key ionospheric parameters using transformer-based neural networks. The model provides accurate forecasts and uncertainty quantification of the F2-layer peak plasma frequency (foF2), the F2-layer peak density height (hmF2), and total electron content (TEC) for a given geographic location. It includes a number of exogenous variables, including F10.7cm solar flux and disturbance storm time (Dst). We demonstrate how transformers can be trained in a data assimilation-like fashion that uses these exogenous variables along with naive predictions from climatology to generate 24-hour forecasts with nonparametric uncertainty bounds. We call this method the Local Ionospheric Forecast Transformer (LIFT). We demonstrate that the trained model can generalize to new geographic locations and time periods not seen during training, and we compare its performance to that of the International Reference Ionosphere (IRI) using CCIR coefficients.",https://arxiv.org/abs/2502.15093v2,2502.15093v2,10.1029/2025JH000716,Geology,arXiv,{}
Kaleidoscope Gallery: Exploring Ethics and Generative AI Through Art,Alayt Issak; Uttkarsh Narayan; Ramya Srinivasan; Erica Kleinman; Casper Harteveld,2025,"Proceedings of the 17th Conference on Creativity \& Cognition (C\&C), June 23-25, 2025, Virtual, United Kingdom","Proceedings of the 17th Conference on Creativity \& Cognition (C\&C), June 23-25, 2025, Virtual, United Kingdom","Ethical theories and Generative AI (GenAI) models are dynamic concepts subject to continuous evolution. This paper investigates the visualization of ethics through a subset of GenAI models. We expand on the emerging field of Visual Ethics, using art as a form of critical inquiry and the metaphor of a kaleidoscope to invoke moral imagination. Through formative interviews with 10 ethics experts, we first establish a foundation of ethical theories. Our analysis reveals five families of ethical theories, which we then transform into images using the text-to-image (T2I) GenAI model. The resulting imagery, curated as Kaleidoscope Gallery and evaluated by the same experts, revealed eight themes that highlight how morality, society, and learned associations are central to ethical theories. We discuss implications for critically examining T2I models and present cautions and considerations. This work contributes to examining ethical theories as foundational knowledge that interrogates GenAI models as socio-technical systems.",https://arxiv.org/abs/2505.14758v1,2505.14758v1,,Psychology,arXiv,{}
Beyond Productivity: Rethinking the Impact of Creativity Support Tools,Samuel Rhys Cox; Helena Bøjer Djernæs; Niels van Berkel,2025,"Proceedings of the 2025 Conference on Creativity and Cognition (C&C '25), 2025","Proceedings of the 2025 Conference on Creativity and Cognition (C&C '25), 2025","Creativity Support Tools (CSTs) are widely used across diverse creative domains, with generative AI recently increasing the abilities of CSTs. To better understand how the success of CSTs is determined in the literature, we conducted a review of outcome measures used in CST evaluations. Drawing from (n=173) CST evaluations in the ACM Digital Library, we identified the metrics commonly employed to assess user interactions with CSTs. Our findings reveal prevailing trends in current evaluation practices, while exposing underexplored measures that could broaden the scope of future research. Based on these results, we argue for a more holistic approach to evaluating CSTs, encouraging the HCI community to consider not only user experience and the quality of the generated output, but also user-centric aspects such as self-reflection and well-being as critical dimensions of assessment. We also highlight a need for validated measures specifically suited to the evaluation of generative AI in CSTs.",https://arxiv.org/abs/2505.01601v1,2505.01601v1,10.1145/3698061.3726924,Psychology,arXiv,{}
Subject islands do not reduce to construction-specific discourse function,Mandy Cartner; Matthew Kogan; Nikolas Webster; Matthew Wagers; Ivy Sichel,2025,"Cognition, Volume 271, 2026, 106467, ISSN 0010-0277","Cognition, Volume 271, 2026, 106467, ISSN 0010-0277","The term islands in linguistics refers to phrases from which extracting an element results in ungrammaticality (Ross, 1967). Grammatical subjects are considered islands because extracting a sub-part of a subject results in an ill-formed sentence, despite having a clear intended meaning (e.g., ""Which topic did the article about inspire you?""). The generative tradition, which views syntax as autonomous of meaning and function, attributes this ungrammaticality to the abstract movement dependency between the wh-phrase and the subject-internal position with which it is associated for interpretation. However, research on language that emphasizes its communicative function suggests instead that syntactic constraints, including islands, can be explained based on the way different constructions package information. Accordingly, Abeillé et al. (2020) suggest that the islandhood of subjects is specific to the information structure of wh-questions, and propose that subjects are not islands for movement, but for focusing, due to their discourse-backgroundedness. This predicts that other constructions that differ in their information structure from wh-questions, but still involve movement, should not create a subject island effect. We test this prediction in three large-scale acceptability studies, using a super-additive design that singles out subject island violations, in three different constructions: wh-questions, relative clauses, and topicalization. We report evidence for a subject island effect in each construction type, despite only wh-questions introducing what Abeillé et al. (2020) call ""a clash in information structure."" We argue that this motivates an account of islands in terms of abstract, syntactic representations, independent of the communicative function associated with the constructions.",https://arxiv.org/abs/2504.15688v2,2504.15688v2,10.1016/j.cognition.2026.106467,Psychology,arXiv,{}
Metacognition and Uncertainty Communication in Humans and Large Language Models,Mark Steyvers; Megan A. K. Peters,2025,"Current Directions in Psychological Science, 2025","Current Directions in Psychological Science, 2025","Metacognition--the capacity to monitor and evaluate one's own knowledge and performance--is foundational to human decision-making, learning, and communication. As large language models (LLMs) become increasingly embedded in both high-stakes and widespread low-stakes contexts, it is important to assess whether, how, and to what extent they exhibit metacognitive abilities. Here, we provide an overview of current knowledge of LLMs' metacognitive capacities, how they might be studied, and how they relate to our knowledge of metacognition in humans. We show that while humans and LLMs can sometimes appear quite aligned in their metacognitive capacities and behaviors, it is clear many differences remain; attending to these differences is important for enhancing human-AI collaboration. Finally, we discuss how endowing future LLMs with more sensitive and more calibrated metacognition may also help them develop new capacities such as more efficient learning, self-direction, and curiosity.",https://arxiv.org/abs/2504.14045v2,2504.14045v2,,Psychology,arXiv,{}
Cause-effect perception in an object place task,Nikolai Bahr; Christoph Zetzsche; Jaime Maldonado; Kerstin Schill,2025,"Frontiers in Cognition, Sec. Reason and Decision-Making Volume 4 - 2025","Frontiers in Cognition, Sec. Reason and Decision-Making Volume 4 - 2025","We conducted an exploratory study in virtual reality to examine if people can discover causal relations in a realistic sensorimotor context and how such learning is represented at different processing levels (conscious-cognitive vs. sensorimotor). Additionally, we explored the relation between human causal learning and state-of-the-art causal discovery algorithms. The task consisted of placing a glass on a surface, that breaks if the contact force exeeded its breakability threshold, determined by weight and color. Ecological validity was enhanced by haptic rendering simulating weight and contact forces. Participants were asked to repeatedly transport and place glasses of varying weights and colors on a surface without breaking them. For success, participants had to discover the underlying causal structure. The trials were conducted over three sessions, reflecting naive, exploratory, consolidated and causally aware behavior, with questionnaires assessing conscious causal understanding of the task's causal structure. Sensorimotor representations were inferred by applying causal-discovery algorithms (PC, FCI, FGES) to the recorded trial-by-trial variables, and conditional mutual information was used to quantify the strength of causal influence on the sensorimotor level. Results show that (i) participants identified the weight-breakability link (76% correct after experiment) and the color-breakability link (43%) but struggle to infer causal direction. (ii) Sensorimotor analysis revealed a robust weight-force coupling increasing across sessions, whereas for color-force it was weak and noisy, yet mutual information indicated an attempted learning. (iii) Discovery algorithms recovered the causal structure across sessions. Together, these findings indicate that humans can, partially, perceive the causal structure of the task, with partially dissociated conscious and sensorimotor representations.",https://arxiv.org/abs/2503.16440v2,2503.16440v2,10.3389/fcogn.2025.1565294,Psychology,arXiv,{}
Understanding the Cognitive Complexity in Language Elicited by Product Images,Yan-Ying Chen; Shabnam Hakimi; Monica Van; Francine Chen; Matthew Hong; Matt Klenk; Charlene Wu,2024,Published by ICML 2024 Workshop on LLMs and Cognition,Published by ICML 2024 Workshop on LLMs and Cognition,"Product images (e.g., a phone) can be used to elicit a diverse set of consumer-reported features expressed through language, including surface-level perceptual attributes (e.g., ""white"") and more complex ones, like perceived utility (e.g., ""battery""). The cognitive complexity of elicited language reveals the nature of cognitive processes and the context required to understand them; cognitive complexity also predicts consumers' subsequent choices. This work offers an approach for measuring and validating the cognitive complexity of human language elicited by product images, providing a tool for understanding the cognitive processes of human as well as virtual respondents simulated by Large Language Models (LLMs). We also introduce a large dataset that includes diverse descriptive labels for product images, including human-rated complexity. We demonstrate that human-rated cognitive complexity can be approximated using a set of natural language models that, combined, roughly capture the complexity construct. Moreover, this approach is minimally supervised and scalable, even in use cases with limited human assessment of complexity.",https://arxiv.org/abs/2409.16521v1,2409.16521v1,,Psychology,arXiv,{}
Enhancing Eye-Tracking Performance through Multi-Task Learning Transformer,Weigeng Li; Neng Zhou; Xiaodong Qu,2024,"In: Schmorrow, D.D., Fidopiastis, C.M. (eds) Augmented Cognition. HCII 2024 vol 14695 (2024)","In: Schmorrow, D.D., Fidopiastis, C.M. (eds) Augmented Cognition. HCII 2024 vol 14695 (2024)","In this study, we introduce an innovative EEG signal reconstruction sub-module designed to enhance the performance of deep learning models on EEG eye-tracking tasks. This sub-module can integrate with all Encoder-Classifier-based deep learning models and achieve end-to-end training within a multi-task learning framework. Additionally, as the module operates under unsupervised learning, it is versatile and applicable to various tasks. We demonstrate its effectiveness by incorporating it into advanced deep-learning models, including Transformers and pre-trained Transformers. Our results indicate a significant enhancement in feature representation capabilities, evidenced by a Root Mean Squared Error (RMSE) of 54.1mm. This represents a notable improvement over existing methods, showcasing the sub-module's potential in refining EEG-based model performance.
  The success of this approach suggests that this reconstruction sub-module is capable of enhancing the feature extraction ability of the encoder. Due to the sub-module being mounted as a sub-task under the main task and maintained through a multi-task learning framework, our model preserves the end-to-end training process of the original model. In contrast to pre-training methods like autoencoder, our model saves computational costs associated with pre-training and exhibits greater flexibility in adapting to various model structures. Benefiting from the unsupervised nature of the sub-module, it can be applied across diverse tasks. We believe it represents a novel paradigm for improving the performance of deep learning models in EEG-related challenges.",https://arxiv.org/abs/2408.05837v1,2408.05837v1,10.1007/978-3-031-61572-6_3,Psychology,arXiv,{}
Musical Listening Qualia: A Multivariate Approach,Brendon Mizener; Mathilde Vandenberghe-Descamps; Hervé Abdi; Sylvie Chollet,2024,"Auditory Perception & Cognition, 2022, 5 (1-2), pp.46-75.","Auditory Perception & Cognition, 2022, 5 (1-2), pp.46-75.","French and American participants listened to new music stimuli and evaluated the stimuli using either adjectives or quantitative musical dimensions. Results were analyzed using correspondence analysis (CA), hierarchical cluster analysis (HCA), multiple factor analysis (MFA), and partial least squares correlation (PLSC). French and American listeners differed when they described the musical stimuli using adjectives, but not when using the quantitative dimensions. The present work serves as a case study in research methodology that allows for a balance between relaxing experimental control and maintaining statistical rigor.",https://arxiv.org/abs/2404.08694v1,2404.08694v1,10.1080/25742442.2022.2036074,Psychology,arXiv,{}
A new sociology of humans and machines,Milena Tsvetkova; Taha Yasseri; Niccolo Pescetelli; Tobias Werner,2024,"Tsvetkova, M., Yasseri, T., Pescetelli, N. et al. A new sociology of humans and machines. Nature Human Behaviour 8, 1864-1876 (2024)","Tsvetkova, M., Yasseri, T., Pescetelli, N. et al. A new sociology of humans and machines. Nature Human Behaviour 8, 1864-1876 (2024)","From fake social media accounts and generative artificial intelligence chatbots to trading algorithms and self-driving vehicles, robots, bots and algorithms are proliferating and permeating our communication channels, social interactions, economic transactions and transportation arteries. Networks of multiple interdependent and interacting humans and intelligent machines constitute complex social systems for which the collective outcomes cannot be deduced from either human or machine behaviour alone. Under this paradigm, we review recent research and identify general dynamics and patterns in situations of competition, coordination, cooperation, contagion and collective decision-making, with context-rich examples from high-frequency trading markets, a social media platform, an open collaboration community and a discussion forum. To ensure more robust and resilient human-machine communities, we require a new sociology of humans and machines. Researchers should study these communities using complex system methods; engineers should explicitly design artificial intelligence for human-machine and machine-machine interactions; and regulators should govern the ecological diversity and social co-development of humans and machines.",https://arxiv.org/abs/2402.14410v3,2402.14410v3,10.1038/s41562-024-02001-8,Psychology,arXiv,{}
Six Fallacies in Substituting Large Language Models for Human Participants,Zhicheng Lin,2024,"Advances in Methods and Practices in Psychological Science, 8(3), 1-19 (2025)","Advances in Methods and Practices in Psychological Science, 8(3), 1-19 (2025)","Can AI systems like large language models (LLMs) replace human participants in behavioral and psychological research? Here I critically evaluate the ""replacement"" perspective and identify six interpretive fallacies that undermine its validity. These fallacies are: (1) equating token prediction with human intelligence, (2) treating LLMs as the average human, (3) interpreting alignment as explanation, (4) anthropomorphizing AI systems, (5) essentializing identities, and (6) substituting model data for human evidence. Each fallacy represents a potential misunderstanding about what LLMs are and what they can tell us about human cognition. The analysis distinguishes levels of similarity between LLMs and humans, particularly functional equivalence (outputs) versus mechanistic equivalence (processes), while highlighting both technical limitations (addressable through engineering) and conceptual limitations (arising from fundamental differences between statistical and biological intelligence). For each fallacy, specific safeguards are provided to guide responsible research practices. Ultimately, the analysis supports conceptualizing LLMs as pragmatic simulation tools--useful for role-play, rapid hypothesis testing, and computational modeling (provided their outputs are validated against human data)--rather than as replacements for human participants. This framework enables researchers to leverage language models productively while respecting the fundamental differences between machine intelligence and human thought.",https://arxiv.org/abs/2402.04470v5,2402.04470v5,10.1177/25152459251357566,Psychology,arXiv,{}
Semantic Scene Segmentation for Robotics,Juana Valeria Hurtado; Abhinav Valada,2024,"Deep Learning for Robot Perception and Cognition, chapter 12, pp. 279-311, Elsevier, 2022","Deep Learning for Robot Perception and Cognition, chapter 12, pp. 279-311, Elsevier, 2022","Comprehensive scene understanding is a critical enabler of robot autonomy. Semantic segmentation is one of the key scene understanding tasks which is pivotal for several robotics applications including autonomous driving, domestic service robotics, last mile delivery, amongst many others. Semantic segmentation is a dense prediction task that aims to provide a scene representation in which each pixel of an image is assigned a semantic class label. Therefore, semantic segmentation considers the full scene context, incorporating the object category, location, and shape of all the scene elements, including the background. Numerous algorithms have been proposed for semantic segmentation over the years. However, the recent advances in deep learning combined with the boost in the computational capacity and the availability of large-scale labeled datasets have led to significant advances in semantic segmentation. In this chapter, we introduce the task of semantic segmentation and present the deep learning techniques that have been proposed to address this task over the years. We first define the task of semantic segmentation and contrast it with other closely related scene understanding problems. We detail different algorithms and architectures for semantic segmentation and the commonly employed loss functions. Furthermore, we present an overview of datasets, benchmarks, and metrics that are used in semantic segmentation. We conclude the chapter with a discussion of challenges and opportunities for further research in this area.",https://arxiv.org/abs/2401.07589v1,2401.07589v1,,Psychology,arXiv,{}
The impact of an employee's psychological contract breach on compliance with information security policies: intrinsic and extrinsic motivation,Daeun Lee; Harjinder Singh Lallie; Nadine Michaelides,2023,"Cognition, Technology & Work, pp.1-17 (2023)","Cognition, Technology & Work, pp.1-17 (2023)","Despite the rapid rise in social engineering attacks, not all employees are as compliant with information security policies (ISPs) to the extent that organisations expect them to be. ISP non-compliance is caused by a variety of psychological motivation. This study investigates the effect of psychological contract breach (PCB) of employees on ISP compliance intention (ICI) by dividing them into intrinsic and extrinsic motivation using the theory of planned behaviour (TPB) and the general deterrence theory (GDT). Data analysis from UK employees (\textit{n=206}) showed that the higher the PCB, the lower the ICI. The study also found that PCBs significantly reduced intrinsic motivation (attitude and perceived fairness) for ICI, whereas PCBs did not moderate the relationship between extrinsic motivation (sanction severity and sanctions certainty) and ICI. As a result, this study successfully addresses the risks of PCBs in the field of IS security and proposes effective solutions for employees with high PCBs.",https://arxiv.org/abs/2307.02916v1,2307.02916v1,,Psychology,arXiv,{}
The Effect of Perceptual Load on Performance within IDE in People with ADHD Symptoms,Vseslav Kasatskii; Agnia Sergeyuk; Anastasiia Serova; Sergey Titov; Timofey Bryksin,2023,"Augmented Cognition. HCII 2023. Lecture Notes in Computer Science(), vol 14019. Springer, Cham","Augmented Cognition. HCII 2023. Lecture Notes in Computer Science(), vol 14019. Springer, Cham","In this paper, we describe the research on how perceptual load can affect programming performance in people with symptoms of Attention Deficit / Hyperactivity Disorder (ADHD). We asked developers to complete the Barkley Deficits in Executive Functioning Scale, which indicates the presence and severity levels of ADHD symptoms. After that, participants solved mentally active programming tasks (coding) and monotonous ones (debugging) in the integrated development environment in high perceptual load modes (visually noisy) and low perceptual load modes (visually clear). The development environment was augmented with the plugin we wrote to track efficiency metrics, i.e. time, speed, and activity. We found that the perceptual load does affect programmers' efficiency. For mentally active tasks, the time of inserting the first character was shorter and the overall speed was higher in the low perceptual load mode. For monotonous tasks, the total time for the solution was less for the low perceptual load mode. Also, we found that the effect of perceptual load on programmers' efficiency differs between those with and without ADHD symptoms. This effect has a specificity: depending on efficiency measures and ADHD symptoms, one or another level of perceptual load might be beneficial. Our findings support the idea of behavioral assessment of users for providing appropriate accommodation for the workforce with special needs.",https://arxiv.org/abs/2302.06376v2,2302.06376v2,10.1007/978-3-031-35017-7_9,Psychology,arXiv,{}
Synthetic Expertise,Ron Fulbright; Grover Walters,2022,"HCII 2020: Augmented Cognition. Human Cognition and Behavior; Lecture Notes in Computer Science book series (LNAI,volume 12197)","HCII 2020: Augmented Cognition. Human Cognition and Behavior; Lecture Notes in Computer Science book series (LNAI,volume 12197)","We will soon be surrounded by artificial systems capable of cognitive performance rivaling or exceeding a human expert in specific domains of discourse. However, these cogs need not be capable of full general artificial intelligence nor able to function in a stand-alone manner. Instead, cogs and humans will work together in collaboration each compensating for the weaknesses of the other and together achieve synthetic expertise as an ensemble. This paper reviews the nature of expertise, the Expertise Level to describe the skills required of an expert, and knowledge stores required by an expert. By collaboration, cogs augment human cognitive ability in a human/cog ensemble. This paper introduces six Levels of Cognitive Augmentation to describe the balance of cognitive processing in the human/cog ensemble. Because these cogs will be available to the mass market via common devices and inexpensive applications, they will lead to the Democratization of Expertise and a new cognitive systems era promising to change how we live, work, and play. The future will belong to those best able to communicate, coordinate, and collaborate with cognitive systems.",https://arxiv.org/abs/2212.03244v1,2212.03244v1,10.1007/978-3-030-50439-7_3,Psychology,arXiv,{}
The Expertise Level,Ron Fulbright,2022,"HCII 2020: Augmented Cognition. Human Cognition and Behavior; Lecture Notes in Computer Science book series (LNAI, volume 12197)","HCII 2020: Augmented Cognition. Human Cognition and Behavior; Lecture Notes in Computer Science book series (LNAI, volume 12197)","Computers are quickly gaining on us. Artificial systems are now exceeding the performance of human experts in several domains. However, we do not yet have a deep definition of expertise. This paper examines the nature of expertise and presents an abstract knowledge-level and skill-level description of expertise. A new level lying above the Knowledge Level, called the Expertise Level, is introduced to describe the skills of an expert without having to worry about details of the knowledge required. The Model of Expertise is introduced combining the knowledge-level and expertise-level descriptions. Application of the model to the fields of cognitive architectures and human cognitive augmentation is demonstrated and several famous intelligent systems are analyzed with the model.",https://arxiv.org/abs/2212.10435v1,2212.10435v1,10.1007/978-3-030-50439-7_4,Psychology,arXiv,{}
