title,authors,year,venue,journal_ref,abstract,arxiv_url,arxiv_id,doi,field,source_api,extra
"Hybrid Femtosecond Laser and Ion-Implantation Processing for Controlled, Deep, High-Efficiency Ablation in Fused Silica",Mario Garcia-Lechuga; Yoann Levy; Irene Solana; Fatima Cabello; Maria Dolores Ynsa; Nadezhda M. Bulgakova,2026,"Applied Surface Science 730, 166239 (2026)","Applied Surface Science 730, 166239 (2026)","Femtosecond laser modification of fused silica enables precise surface tailoring for the fabrication of micro-optical components such as microlenses and diffractive elements. However, the process is governed by laser-matter interactions where the local fluence determines the processing depth, often limiting control over feature geometry and efficiency. Here, we present a hybrid approach combining localized Au implantation (1.8 MeV Au2+ ions) into SiO2 samples with femtosecond laser irradiation (250 fs), effectively tuning the laser-matter interaction and resulting morphology. At both 515 nm and 1030 nm irradiation wavelengths, single-shot femtosecond pulses produce cylindrical craters with sharp edges and flat-bottom profiles. Independently of the fluence, these craters exhibit a constant depth of 550 nm, corresponding to the region of maximum Au concentration. The effect manifests already at moderate fluence (app. 4 J/sq.cm) and yields high ablation efficiency, up to 15 cubic micrometers per microjoule. The hybrid method also works effectively at lower implantation doses that preserve the excellent transmission of fused silica, offering a promising pathway for the high-quality fabrication of flat optical components such as binary phase masks, phase lenses, or fused-silica micromolds.",https://arxiv.org/abs/2602.13127v1,2602.13127v1,,Biology,arXiv,{}
A molecular-spin photovoltaic device,Xiangnan Sun; Saül Vélez; Ainhoa Atxabal; Amilcar Bedoya-Pinto; Subir Parui; Xiangwei Zhu; Roger Llopis; Fèlix Casanova; Luis E. Hueso,2026,"Science 357, 677 (2017)","Science 357, 677 (2017)","We fabricated a C60-based molecular spin photovoltaic device that integrated a photovoltaic response with the spin transport across the molecular layer. The photovoltaic response can be modified under the application of a small magnetic field, with a magnetophotovoltage of up to 5% at room temperature. Device functionalities include a magnetic current inverter and the presence of diverging magnetocurrent at certain illumination levels that could be useful for sensing. Completely spin-polarized currents could be created by balancing the external partially spin polarized injection with the photogenerated carriers.",https://arxiv.org/abs/2602.12991v1,2602.12991v1,10.1126/science.aan5348,Biology,arXiv,{}
The Configuration of Space: Probing the Way Social Interaction and Perception are Affected by Task-Specific Spatial Representations in Online Video Communication,Yihuan Chen; Kexue Fu; Qianyi Chen; Zhicong Lu; Ray LC,2026,"HCI in Business, Government, and Organizations: Lecture Notes in Computer Science, 2025","HCI in Business, Government, and Organizations: Lecture Notes in Computer Science, 2025","Humans live and act in 3D space, but often work and communicate on 2D surfaces. The prevalence of online communication on 2D screens raises the issue of whether human spatial configuration affects our capabilities, social perception, and behaviors when interacting with others in 2D video chat. How do factors like location, setting, and context subtly shape our online communication, particularly in scenarios such as social support and topic-based discussions? Using Ohyay.co as a platform, we compared a normal gallery interface with a scene-based Room-type interface where participants are located in circular arrangement on screen in a social support task, and found that participants allocated attention to the group as a whole, and had pronounced self-awareness in the Room format. We then chose a two-sided topic for discussion in the Gallery interface and the Room interface where participants on each team face-off against each other, and found that they utilized spatial references to orient their allegiances, expressing greater engagement with those farther away in digital space and greater empathy with those closer, in the Room over the Gallery format. We found spatial effects in the way participants hide from the spotlight, in perspective-taking, and in their use of expressive gestures in time on the screen. This work highlights the need for considering spatial configuration in 2D in the design of collaborative communication systems to optimize for psychological needs for particular tasks.",https://arxiv.org/abs/2602.12771v1,2602.12771v1,,Biology,arXiv,{}
Device-independent quantum key distribution over 100 km with single atoms,Bo-Wei Lu; Chao-Wei Yang; Run-Qi Wang; Bo-Feng Gao; Yi-Zheng Zhen; Zhen-Gang Wang; Jia-Kai Shi; Zhong-Qi Ren; Thomas A. Hahn; Ernest Y. -Z. Tan; Xiu-Ping Xie; Ming-Yang Zheng; Xiao Jiang; Jun Zhang; Feihu Xu; Qiang Zhang; Xiao-Hui Bao; Jian-Wei Pan,2026,"Science 391, 592-597 (2026)","Science 391, 592-597 (2026)","Device-independent quantum key distribution (DI-QKD) is a key application of the quantum internet. We report the realization of DI-QKD between two single-atom nodes linked by 100-km fibers. To improve the entangling rate, single-photon interference is leveraged for entanglement heralding, and quantum frequency conversion is used to reduce fiber loss. A tailored Rydberg-based emission scheme suppresses the photon recoil effect on the atom without introducing noise. We achieved high-fidelity atom-atom entanglement and positive asymptotic key rates for fiber lengths up to 100 km. At 11 km, 1.2 million heralded Bell pairs were prepared over 624 hours, yielding an estimated extractable finite-size secure key rate of 0.112 bits per event against general attacks. Our results close the gap between proof-of-principle quantum network experiments and real-world applications.",https://arxiv.org/abs/2602.09596v1,2602.09596v1,10.1126/science.aec6243,Biology,arXiv,{}
Motion Compensation for Multiple-Input-Multiple-Output Inverse Synthetic Aperture Imaging of Automotive Targets,Devansh Mathur; Akanksha Sneh; Debojyoti Sarkar; Shobha Sundar Ram,2026,"2025 URSI Asia-Pacific Radio Science Meeting (AP-RASC). IEEE, 2025","2025 URSI Asia-Pacific Radio Science Meeting (AP-RASC). IEEE, 2025","Inverse synthetic aperture radar (ISAR) images generated from single-channel automotive radar data provide critical information about the shape and size of automotive targets. However, the quality of ISAR images degrades due to road clutter and when translational and higher order rotational motions of the targets are not suitably compensated. One method to enhance the signal-to-clutter-and-noise ratio (SCNR) of the systems is to leverage the advantages of the multiple-input-multiple-output (MIMO) framework available in commercial automotive radars to generate MIMO-ISAR images. While substantial research has been devoted to motion compensation of single-channel ISAR images, the effectiveness of these methods for MIMO-ISAR has not been studied extensively. This paper analyzes the performance of three popular motion compensation techniques - entropy minimization, cross-correlation, and phase gradient autofocus - on MIMO-ISAR. The algorithms are evaluated on the measurement data collected using Texas Instruments millimeter-wave MIMO radar. The results indicate that the cross-correlation MOCOMP performs better than the other two MOCOMP algorithms in the MIMO configuration, with an overall improvement of 36%.",https://arxiv.org/abs/2602.09452v1,2602.09452v1,,Biology,arXiv,{}
Knowledge-guided generative surrogate modeling for high-dimensional design optimization under scarce data,Bingran Wang; Seongha Jeong; Sebastiaan P. C. van Schie; Dongyeon Han; Jaeho Min; John T. Hwang,2026,Journal of Computing and Information Science in Engineering (2026): 1-13,Journal of Computing and Information Science in Engineering (2026): 1-13,"Surrogate models are widely used in mechanical design and manufacturing process optimization, where high-fidelity computational models may be unavailable or prohibitively expensive. Their effectiveness, however, is often limited by data scarcity, as purely data-driven surrogates struggle to achieve high predictive accuracy in such situations. Subject matter experts (SMEs) frequently possess valuable domain knowledge about functional relationships, yet few surrogate modeling techniques can systematically integrate this information with limited data. We address this challenge with RBF-Gen, a knowledge-guided surrogate modeling framework that combines scarce data with domain knowledge. This method constructs a radial basis function (RBF) space with more centers than training samples and leverages the null space via a generator network, inspired by the principle of maximum information preservation. The introduced latent variables provide a principled mechanism to encode structural relationships and distributional priors during training, thereby guiding the surrogate toward physically meaningful solutions. Numerical studies demonstrate that RBF-Gen significantly outperforms standard RBF surrogates on 1D and 2D structural optimization problems in data-scarce settings, and achieves superior predictive accuracy on a real-world semiconductor manufacturing dataset. These results highlight the potential of combining limited experimental data with domain expertise to enable accurate and practical surrogate modeling in mechanical and process design problems.",https://arxiv.org/abs/2603.00052v1,2603.00052v1,10.1115/1.4070934,Biology,arXiv,{}
Simulation of the Space-Charge-Limited Current Density for Time-Variant Pulsed Injection,H. Huang; Y. Liu,2026,"IEEE Transactions on Plasma Science, Volume: 47, Issue: 8, August 2019, page: 3631 - 5","IEEE Transactions on Plasma Science, Volume: 47, Issue: 8, August 2019, page: 3631 - 5","Space-charge-limited (SCL) current density for time-invariant injection (under long-pulse condition) via the diode cathode is the maximum transportable density, while it can be leveraged higher when the injection pulselength becomes shorter than the transmit time for electrons (i.e., under short-pulse condition). However, both limits mentioned above apply for the time-invariant injection condition and the role of time-varying current density for injection remains elusive. In this paper, we numerically investigate the SCL electron flow with time-variant injection. Using particle-in-cell simulation, four different time-variant profiles for electron injection are enforced, and the maximum current densities are determined resulting from the space charge effect for various pulse lengths. We speculate that the time-variant density of injection via the diode cathode will contribute to transport enhancement in the short-pulse condition.",https://arxiv.org/abs/2602.09399v1,2602.09399v1,10.1109/TPS.2019.2908896,Biology,arXiv,{}
Flash annealing-engineered wafer-scale relaxor antiferroelectrics for enhanced energy storage performance,Yizhuo Li; Kepeng Song; Meixiong Zhu; Xiaoqi Li; Zhaowei Zeng; KangMing Luo; Yuxuan Jiang; Zhe Zhang; Cuihong Li; Yujia Wang; Bing Li; Zhihong Wang; Zhidong Zhang; Weijin Hu,2026,"Science Advances, 11, eady2349, 2025","Science Advances, 11, eady2349, 2025","Dielectric capacitors are essential for energy storage systems due to their high-power density and fast operation speed. However, optimizing energy storage density with concurrent thermal stability remains a substantial challenge. Here, we develop a flash annealing process with ultrafast heating and cooling rates of 1000 oC/s, which facilitates the rapid crystallization of PbZrO3 film within a mere second, while locking its high-temperature microstructure to room temperature. This produces compact films with sub-grain boundaries fraction of 36%, nanodomains of several nanometers, and negligible lead volatilization. These contribute to relaxor antiferroelectric film with a high breakdown strength (4800 kV/cm) and large polarization (70 uC/cm2). Consequently, we have achieved a high energy storage density of 63.5 J/cm3 and outstanding thermal stability with performance degradation less than 3% up to 250 oC. Our approach is extendable to ferroelectrics like Pb(Zr0.52Ti0.48)O3 and on wafer scale, providing on-chip nonlinear dielectric energy storage solutions with industrial scalability.",https://arxiv.org/abs/2602.08841v1,2602.08841v1,10.1126/sciadv.ady2349,Biology,arXiv,{}
2D ferroelectric narrow-bandgap semiconductor Wurtzite' type alpha-In2Se3 and its silicon-compatible growth,Yuxuan Jiang; Xingkun Ning; Renhui Liu; Kepeng Song; Sajjad Ali; Haoyue Deng; Yizhuo Li; Biaohong Huang; Jianhang Qiu; Xiaofei Zhu; Zhen Fan; Qiankun Li; Chengbing Qin; Fei Xue; Teng Yang; Bing Li; Gang Liu; Weijin Hu; Lain-Jong Li; Zhidong Zhang,2026,"Nature Communications 16, 7364 (2025)","Nature Communications 16, 7364 (2025)","2D van der Waals ferroelectrics, particularly alpha-In2Se3, have emerged as an attractive building block for next-generation information storage technologies due to their moderate band gap and robust ferroelectricity stabilized by dipole locking. alpha-In2Se3 can adopt either the distorted zincblende or wurtzite structures; however, the wurtzite phase has yet to be experimental-ly validated, and its large-scale synthesis poses significant challenges. Here, we report an in-situ transport growth of centimeter-scale wurtzite type alpha-In2Se3 films directly on SiO2 substrates using a process combining pulsed laser deposition and chemical vapor deposition. We demonstrate that it is a narrow bandgap ferroelectric semiconductor, featuring a Curie tem-perature exceeding 620 K, a tunable bandgap (0.8-1.6 eV) modulated by charged domain walls, and a large optical absorption coefficient of 1.3 times 10 powers 6 per centemeter. Moreover, light absorption promotes the dynamic conductance range, linearity, and symmetry of the synapse devices, leading to a high recognition accuracy of 92.3 percent in a supervised pattern classification task for neuromorphic computing. Our findings demonstrate a ferroelectric polymorphism of In2Se3, highlighting its potential in ferroelectric synapses for neuromorphic computing.",https://arxiv.org/abs/2602.08381v1,2602.08381v1,10.1038/s41467-025-62822-7,Biology,arXiv,{}
Outsourcing in Global Software Development: Effects of Temporal Location and Methodologies,Mark Looi; Marc Szepan,2026,"International Journal of Business and Social Science International Journal of Business and Social Science, Vol. 12, No. 3; March 2021","International Journal of Business and Social Science International Journal of Business and Social Science, Vol. 12, No. 3; March 2021","Developing software globally using outsourced resources has become a common practice, with project teams often distributed in different time zones. In this study, we focus on customers that contract software development to vendors in temporally nearshore or far offshore locations. We conducted a survey to determine the effect of temporal distance on overall success, costs, project management effort, schedule, quality, communication problems, and other outcomes of interest to managers. In the survey of 80 customers and interviews with 6 of them, we also investigated the effect of software development methodology on the same outcomes. The results show that nearshore development is advantageous for overall success, quality, reduced PM effort, maintaining schedule, higher quality, and engendering fewer communication problems. Development methodology appears to only influence higher costs. We assess our findings in the context of prior GSE research and provide practical advice for customers of outsourced global software development, chief of which is to favor nearshore for communication-intensive or Agile projects.",https://arxiv.org/abs/2602.08084v1,2602.08084v1,10.30845/ijbss.v12n3p3,Biology,arXiv,{}
The Rise of Sparse Mixture-of-Experts: A Survey from Algorithmic Foundations to Decentralized Architectures and Vertical Domain Applications,Dong Pan; Bingtao Li; Yongsheng Zheng; Jiren Ma; Victor Fei,2026,Journal of Computer Science and Artificial Intelligence 5 (2025) 25-41,Journal of Computer Science and Artificial Intelligence 5 (2025) 25-41,"The sparse Mixture of Experts(MoE) architecture has evolved as a powerful approach for scaling deep learning models to more parameters with comparable computation cost. As an important branch of large language model(LLM), MoE model only activate a subset of experts based on a routing network. This sparse conditional computation mechanism significantly improves computational efficiency, paving a promising path for greater scalability and cost-efficiency. It not only enhance downstream applications such as natural language processing, computer vision, and multimodal in various horizontal domains, but also exhibit broad applicability across vertical domains. Despite the growing popularity and application of MoE models across various domains, there lacks a systematic exploration of recent advancements of MoE in many important fields. Existing surveys on MoE suffer from limitations such as lack coverage or none extensively exploration of key areas. This survey seeks to fill these gaps. In this paper, Firstly, we examine the foundational principles of MoE, with an in-depth exploration of its core components-the routing network and expert network. Subsequently, we extend beyond the centralized paradigm to the decentralized paradigm, which unlocks the immense untapped potential of decentralized infrastructure, enables democratization of MoE development for broader communities, and delivers greater scalability and cost-efficiency. Furthermore we focus on exploring its vertical domain applications. Finally, we also identify key challenges and promising future research directions. To the best of our knowledge, this survey is currently the most comprehensive review in the field of MoE. We aim for this article to serve as a valuable resource for both researchers and practitioners, enabling them to navigate and stay up-to-date with the latest advancements.",https://arxiv.org/abs/2602.08019v1,2602.08019v1,,Biology,arXiv,{}
"General linear correction method for DFT+X energy: application to U-M (M=Al, Ga, In) alloys under high pressure",X. L. Pan; H. X. Song; Y. Sun; F. C. Wu; H. Wang; Y. F. Wang; Y. Chen; X. R. Chen; Hua Y. Geng,2026,"Acta Materialia 306, 121935 (2026)","Acta Materialia 306, 121935 (2026)","DFT+X methods, such as DFT+U and DFT+DMFT, are important supplements to standard density functional theory when strong on-site Coulomb interactions are present. However, the involvement of external parameters in the underlying model Hamiltonian introduces intrinsic ambiguity when comparing the total energies obtained with different model parameters. This renders DFT+X approaches semi-empirical and severely hinders their capability to describe phase ordering and phase stability, especially when reliable experimental benchmarks are unavailable, such as under high pressure. In this work, we resolve this longstanding problem by proposing a general linear correction method that eliminates the ambiguous energy contributions introduced by the model Hamiltonian in DFT+X approaches, thereby enabling direct comparison of their energies calculated with different interaction parameters. The method is demonstrated and validated within the framework of DFT+U, an important member of the DFT+X family. It is then applied to important nuclear materials of uranium-based binaries U-M (M=Al, Ga, In) alloys. With this approach, we resolve the long-standing discrepancy between theoretical predictions and experimental observations of phase stability with unprecedented accuracy, and predict several previously unknown stable intermetallic compounds under high pressure. The broad applicability of the method is further confirmed by accurate predictions of formation enthalpies for diverse systems, including Np-Al, U-Si, and Cu-O binaries, the ternary MnSnAu compound, and oxygen adsorption on the Cu(111) surface. This work establishes linear-corrected DFT+U as a fully first-principles approach and validates the linear correction method as a robust and general scheme that can be readily extended to other DFT+X methods.",https://arxiv.org/abs/2603.00662v1,2603.00662v1,10.1016/j.actamat.2026.121935,Materials Science,arXiv,{}
Sliding Ferroelectricity Induced and Switched Altermagnetism in GaSe-VPSe3-GaSe Sandwiched Heterostructure with Strong Magnetoelectric Effect,Pengqiang Dong; Hanbo Sun; Chao Wu; Ping Li,2026,Acta Materialia (2026),Acta Materialia (2026),"Magnetoelectric coupling is vital for exploring fundamental science and driving the development of high-density memory and energy-efficient spintronic devices. Altermagnets, which merge the benefits of ferromagnets and antiferromagnets, pave the way for unprecedented magnetoelectric coupling effects. However, the spin splitting in altermagnets is robustly protected by spin space group symmetry, posing a significant challenge for external manipulation. Here, we propose to utilize the coupling between the layer degree of freedom and the altermagnet to achieve an altermagnetic multiferroic with strong magnetoelectric coupling. In the GaSe-VPSe3-GaSe sandwiched structure, the magnetic order can be switched between altermagnetic and conventional antiferromagnetic by controllably breaking and restoring the combined spatial inversion and time-reversal symmetry using sliding ferroelectricity. Moreover, our systematic investigation of all pathways revealed that the transition from a ferroelectric CB stacking, through an antiferroelectric CC stacking, to a ferroelectric BC stacking is the most favorable, with an energy barrier of only 50.13 meV/f.u.. More importantly, we reveal that the microscopic mechanism of the magnetic phase transition stems from the interlayer covalent bonding of Se-Se or Se-P atomic pairs at the interface. Our findings unveil a new form of magnetoelectric coupling and lay the groundwork for designing miniature information processing and multiferroic memory devices based on altermagnetism.",https://arxiv.org/abs/2603.00622v1,2603.00622v1,10.1016/j.actamat.2026.122064,Materials Science,arXiv,{}
Tunable Dynamic Speckle Generation for Random Illumination Microscopy,Lilian Magermans; Assia Benachir; Nathan P. Spiller; Tianxin Wang; Federico Vernuccio; Randy Bartels; Stephen M. Morris; Steve J. Elston; Martin J. Booth; Hervé Rigneault,2026,"Advanced Materials Technologies n/a, e02098 (2026)","Advanced Materials Technologies n/a, e02098 (2026)","Speckled illumination enhances widefield fluorescence microscopy by enabling optical sectioning and super resolution. In random illumination microscopy, sequences of speckled illumination patterns are used to excite fluorescent samples and images are reconstructed based on a statistical analysis of the intensity fluctuations. Although random illumination microscopy has been shown to give excellent performance, its widespread implementation is hindered by the high cost and complexity of the generation of suitable speckled illumination patterns, which is achieved using digital micro-mirror devices or spatial light modulators. Here, we present a zwitterion-doped liquid crystal (LC) device capable of generating independent, high-contrast speckle patterns with a tunable decorrelation time in the 0.1 s to 0.1 ms range under visible laser illumination. This LC-based dynamic speckle generator is applied to widefield random illumination fluorescence microscopy of tissue and cell samples, where it enables optical sectioning with a 2 micron axial resolution, and a 1.5-fold improvement in lateral spatial resolution. Owing to its low cost and simplicity, this LC speckle generator offers an attractive alternative to digital micro-mirror and spatial light modulator devices for implementing widefield random illumination microscopy.",https://arxiv.org/abs/2602.24017v1,2602.24017v1,10.1002/admt.202502098,Materials Science,arXiv,{}
Finely Tunable Thermal Expansion of NiTi by Stress-Induced Martensitic Transformation and Thermomechanical Training,Won Seok Choi; Won-Seok Ko; Yejun Park; Edward L. Pang; Jong-Hoon Park; Hye-Hyun Ahn; Yuji Ikeda; Pyuck-Pa Choi; Blazej Grabowski,2026,Acta Materialia 302 (2026) 121623,Acta Materialia 302 (2026) 121623,"Tailoring the thermal expansion of martensitic materials by crystallographic texture and anisotropic variation of lattice parameters is a promising route to a flexible design of thermally stable systems. NiTi alloys are prototype materials in this respect, with shape-memory and superelastic properties owing to their thermoelastic martensitic transformations. Here, we propose a method to realize finely tunable coefficients of thermal expansion (CTE) for the NiTi alloy based upon a special combination of mechanical and thermal training. We achieve a near-zero in-plane CTE that is smaller in value than that of the FeNi-based Invar alloy. Atomistic simulations and theoretical calculations guide the method design and clarify the underlying mechanisms of the relationship between the processing conditions, the microstructural evolution, and the thermal expansion behavior. The directions for further, finer adjustments of the CTE without constraints on the shape of the materials are indicated.",https://arxiv.org/abs/2602.18315v1,2602.18315v1,10.1016/j.actamat.2025.121623,Materials Science,arXiv,{}
Enhanced selfphase modulation in silicon nitride waveguides with integrated 2D MoS2 films,Shahaz S. Hameed; Di Jin; Aihao Zhao; Jiayang Wu; Junkai Hu; Sebastien Cueff; Christian Grillet; Yuning Zhang; Irfan H. Abidi; Sumeet Walia; Christelle Monat; David J. Moss,2026,Advanced Materials Technologies volume 11 (2026),Advanced Materials Technologies volume 11 (2026),"On-chip integration of 2D materials provides a promising route towards next-generation integrated optical devices with performance beyond existing limits. Here, significantly enhanced spectral broadening induced by self-phase modulation (SPM) is experimentally demonstrated in silicon nitride (Si3N4) waveguides integrated with 2D monolayer molybdenum disulfide (MoS2) films. Monolayer MoS2 films with ultrahigh optical nonlinearity are synthesized via low-pressure chemical vapor deposition (LPCVD) and subsequently transferred onto Si3N4 waveguides, with precise control of the film coating length and placement achieved by selectively opening windows on the chip silica upper cladding. Detailed SPM measurements at telecom wavelengths are performed using fabricated waveguides with various MoS2 film coating lengths. Compared to devices without MoS2, increased spectral broadening of sub-picosecond optical pulses is observed for the hybrid devices, achieving a broadening factor of up to ~ 2.4 for a device with a 1.4-mm-long MoS2 film. Theoretical fitting of the experimental results further reveals an increase of up to ~27 fold in the nonlinear parameter (γ) for the hybrid MoS2 / Si3N4 waveguides and an equivalent Kerr coefficient (n2) of MoS2 nearly 5 orders of magnitude higher than Si3N4. These results confirm the effectiveness of on-chip integration of 2D MoS2 films to enhance the nonlinear optical performance of integrated photonic devices.",https://arxiv.org/abs/2602.00938v1,2602.00938v1,10.1002/admt.202502349,Materials Science,arXiv,{}
Atomically Resolved Acoustic Dynamics Coupled with Magnetic Order in a van der Waals Antiferromagnet,Faran Zhou; Kyle Hwangbo; Sung Soo Ha; Xiao-Wei Zhang; Sae Hwan Chun; Jaeku Park; Intae Eom; Qianni Jiang; Zekai Yang; Marc Zajac; Sungwon Kim; Sungwook Choi; Zhaodong Chu; Kyoung Hun Oh; Yifan Su; Alfred Zong; Elton J. G. Santos; Ting Cao; Jiun-Haw Chu; Stephan O. Hruszkewycz; Nuh Gedik; Di Xiao; Hyunjung Kim; Xiaodong Xu; Haidan Wen,2026,"Advanced Materials, 2026; 0:e22280","Advanced Materials, 2026; 0:e22280","Magnetoelastic coupling in van der Waals (vdW) magnetic materials enables a unique interplay between the spin and lattice degrees of freedom. Characterizing the elastic responses with atomic and femtosecond resolution across the magnetic transition is essential for guiding the design of magnetically tunable actuators and strain-mediated spintronic devices. Here, ultrafast x-ray diffraction employed at a free-electron laser reveals that the atomic displacements, wave vectors, and dispersion relations of acoustic phonon modes in a vdW antiferromagnet FePS$_3$ are coupled with the magnetic order, by tracking both in-plane and out-of-plane Bragg peaks upon optical excitation across the Néel temperature (T$_N$). One transverse mode shows that a quasi-out-of-plane atomic displacement undergoes a significant directional change across T$_N$. Its quasi-in-plane wave vector is derived by the comparison between the measured sound velocity and the first-principles calculations. The other transverse mode is an interlayer shear acoustic mode whose amplitude is strongly enhanced in the antiferromagnetic phase, exhibiting eight times stronger amplitude than the longitudinal acoustic mode below T$_N$. The atomically resolved characterization of acoustic phonon dynamics that couple with magnetic ordering opens opportunities for harnessing unique magnetoelastic coupling in vdW magnets on ultrafast timescales.",https://arxiv.org/abs/2601.16942v1,2601.16942v1,10.1002/adma.202522280,Materials Science,arXiv,{}
High-pressure synthesis of quantum magnet M-YbTaO4 with a stretched diamond lattice,Nicola D. Kelly; Xuan Liang; Siân E. Dutton; Kazunari Yamaura; Yoshihiro Tsujimoto,2026,"Physical Review Materials 10, 024411 (2026)","Physical Review Materials 10, 024411 (2026)","We report bulk magnetic properties of ytterbium tantalate in its monoclinic fergusonite modification, M-YbTaO4. The spin-1/2 Yb3+ ions in this phase are arranged on a geometrically frustrated ""stretched diamond"" lattice. M-YbTaO4 cannot be prepared at ambient pressure and was instead prepared in a belt-type apparatus at 6 GPa and 1800 C. Susceptibility and specific heat data show no long-range ordering down to 1.8 K and are consistent with a Jeff = 1/2 Kramers doublet which splits in an applied field. Furthermore, under high-pressure synthesis the entire solid solution YbNbxTa1-xO4 (0 < x < 1) can be stabilised in the M phase, in contrast to ambient-pressure synthesis which favours the competing M' phase for Ta-rich compositions. Subsequent annealing of the Nb-Ta mixed samples resulted in colour changes, suggesting oxygen deficiency in some of the as-prepared high pressure samples. There was little variation in the bulk magnetic properties upon varying either the Nb/Ta ratio or the annealing conditions.",https://arxiv.org/abs/2601.03834v1,2601.03834v1,10.1103/3xqz-qzr7,Materials Science,arXiv,{}
Spectral Sampling of Boron Diffusion in Ni Alloys: Cr and Mo Effects on Bulk and Grain Boundary Transport,Tyler D. Doležal; Rodrigo Freitas; Ju Li,2025,"Acta Materialia, 2025, 121841","Acta Materialia, 2025, 121841","Understanding how light interstitials migrate in chemically complex alloys is essential for predicting defect dynamics and long-term stability. Here, we introduce a spectral sampling framework to quantify boron diffusion activation energies in Ni and demonstrate how substitutional solutes (Cr, Mo) reshape interstitial point defect transport in both the bulk and along crystallographic defects. In the bulk, boron migration energy distributions exhibit distinct modality tied to solute identity and spatial arrangement: both Cr and Mo raise barriers in symmetric cages but induce directional asymmetry in partially decorated environments. Extending this framework to a $\Sigma5\langle100\rangle{210}$ symmetric tilt grain boundary reveals solute-specific confinement effects. Cr preserves low-barrier in-plane mobility while suppressing out-of-plane transport, guiding boron into favorable midplane voids. Mo, by contrast, imposes an across-the-board reduction in boron mobility, suppressing average diffusivity by two additional orders of magnitude at 800 $^\circ$C and reducing out-of-plane transport by five orders of magnitude relative to Cr. Both elements promote segregation by producing negative segregation energies, but their roles diverge: Cr facilitates rapid redistribution and stabilization at interfacial sites, consistent with Cr-rich boride formation, while Mo creates deeper and more uniform segregation wells that strongly anchor boron. Together, these complementary behaviors explain the experimental prevalence of Cr- and Mo-rich borides at grain boundaries and carbide interfaces in Ni-based superalloys. More broadly, we establish spectral sampling as a transferable framework for interpreting diffusion in disordered alloys and for designing dopant strategies that control transport across complex interfaces.",https://arxiv.org/abs/2601.00117v1,2601.00117v1,10.1016/j.actamat.2025.121841,Materials Science,arXiv,{}
"Near-Infrared Light Emitting Metal Halides: Materials, Mechanisms, and Applications",Ying Liu; Francesco Di Stasio; Chenghao Bi; Jibin Zhang; Zhiguo Xia; Zhifeng Shi; Liberato Manna,2025,"Advanced Materials, 2024, 2312482","Advanced Materials, 2024, 2312482","Near-Infrared (NIR) light emitting metal halides are emerging as a new generation of optical materials owing to their appealing features, which include low-cost synthesis, solution processability and adjustable optical properties. NIR emitting perovskite-based light-emitting diodes (LEDs) have reached an external quantum efficiency (EQE) over 20% and a device stability of over 10,000 h. Such results have sparked an interest in exploring new NIR metal halide emitters. In this review, we summarize several different types of NIR-emitting metal halides, including lead/tin bromide/iodide perovskites, lanthanide ions doped/based metal halides, double perovskites, low dimensional hybrid and Bi3+/Sb3+/Cr3+ doped metal halides, and assess their recent advancements. The characteristics and mechanisms of narrow-band or broadband NIR luminescence in all these materials are discussed in detail. We also highlight the various applications of NIR-emitting metal halides and provide an outlook for the field.",https://arxiv.org/abs/2512.06780v1,2512.06780v1,10.1002/adma.202312482,Materials Science,arXiv,{}
Light-Emitting Diodes based on Metal Halide Perovskite and Perovskite Related Nanocrystals,Ying Liu; Zhuangzhuang Ma; Jibin Zhang; Yanni He; Jinfei Dai; Xinjian Li; Zhifeng Shi; Liberato Manna,2025,"Advanced Materials 2025, 2415606","Advanced Materials 2025, 2415606","Light-emitting diodes (LEDs) based on halide perovskite nanocrystals have attracted extensive attention due to their considerable luminescence efficiency, wide color gamut, high color purity, and facile material synthesis. Since the first demonstration of LEDs based on MAPbBr3 nanocrystals were reported in 2014, the community has witnessed a rapid development in their performances. In this review, we provide a historical perspective of the development of LEDs based on halide perovskite nanocrystals and then present a comprehensive survey of current strategies to high-efficiency lead-based perovskite nanocrystals LEDs, including synthesis optimization, ion doping/alloying and shell coating. We then review the basic characteristics and emission mechanisms of lead-free perovskite and perovskite-related nanocrystals emitters in environmentally friendly LEDs, from the standpoint of different emission colors. Finally, we cover the progress in LED applications and provide an outlook of the opportunities and challenges for future developments in this field.",https://arxiv.org/abs/2512.06772v1,2512.06772v1,10.1002/adma.202415606,Materials Science,arXiv,{}
